0.0000	1116
1.0000	1065
2.0000	1149
3.0000	1164
4.0000	1089
5.0000	1075
6.0000	1099
7.0000	1085
8.0000	1098
9.0000	1101
10.0000	1070
11.0000	1129
12.0000	1168
13.0000	1177
14.0000	1099
15.0000	1143
16.0000	1172
17.0000	1199
18.0000	1227
19.0000	1218
20.0000	1123
21.0000	1064
22.0000	1136
23.0000	1118
24.0000	1097
25.0000	1167
26.0000	1079
27.0000	1112
28.0000	1154
29.0000	1163
30.0000	1068
31.0000	1129
32.0000	1139
33.0000	1184
34.0000	1126
35.0000	1195
36.0000	1227
37.0000	1159
38.0000	1118
39.0000	1130
40.0000	1088
41.0000	1183
42.0000	1183
43.0000	1114
44.0000	1147
45.0000	1179
46.0000	1165
47.0000	1130
48.0000	1156
49.0000	1183
50.0000	1224
51.0000	1115
52.0000	1097
53.0000	1201
54.0000	1152
55.0000	1182
56.0000	1197
57.0000	1190
58.0000	1201
59.0000	1166
60.0000	1198
61.0000	1215
62.0000	1191
63.0000	1111
64.0000	1132
65.0000	1149
66.0000	1196
67.0000	1218
68.0000	1135
69.0000	1165
70.0000	1149
71.0000	1167
72.0000	1107
73.0000	1153
74.0000	1122
75.0000	1146
76.0000	1142
77.0000	1193
78.0000	1162
79.0000	1165
80.0000	1095
81.0000	1170
82.0000	1180
83.0000	1125
84.0000	1211
85.0000	1184
86.0000	1262
87.0000	1214
88.0000	1168
89.0000	1181
90.0000	1195
91.0000	1116
92.0000	1137
93.0000	1108
94.0000	1172
95.0000	1187
96.0000	1147
97.0000	1173
98.0000	1165
99.0000	1160
100.0000	1132
101.0000	1147
102.0000	1104
103.0000	1112
104.0000	1113
105.0000	1111
106.0000	1165
107.0000	1124
108.0000	1181
109.0000	1135
110.0000	1171
111.0000	1130
112.0000	1232
113.0000	1127
114.0000	1197
115.0000	1216
116.0000	1171
117.0000	1173
118.0000	1259
119.0000	1133
120.0000	1106
121.0000	1165
122.0000	1153
123.0000	1145
124.0000	1109
125.0000	1170
126.0000	1128
127.0000	1154
128.0000	1071
129.0000	1133
130.0000	1167
131.0000	1117
132.0000	1192
133.0000	1268
134.0000	1111
135.0000	1183
136.0000	1219
137.0000	1151
138.0000	1079
139.0000	1191
140.0000	1178
141.0000	1194
142.0000	1144
143.0000	1137
144.0000	1216
145.0000	1116
146.0000	1169
147.0000	1153
148.0000	1176
149.0000	1260
150.0000	1113
151.0000	1110
152.0000	1156
153.0000	1083
154.0000	1179
155.0000	1216
156.0000	1161
157.0000	1145
158.0000	1115
159.0000	1171
160.0000	1183
161.0000	1127
162.0000	1171
163.0000	1210
164.0000	1086
165.0000	1156
166.0000	1241
167.0000	1247
168.0000	1169
169.0000	1184
170.0000	1120
171.0000	1200
172.0000	1225
173.0000	1203
174.0000	1194
175.0000	1185
176.0000	1123
177.0000	1121
178.0000	1158
