0.0000	1108
1.0000	1083
2.0000	1169
3.0000	1144
4.0000	1097
5.0000	1063
6.0000	1108
7.0000	1073
8.0000	1097
9.0000	1096
10.0000	1075
11.0000	1107
12.0000	1165
13.0000	1172
14.0000	1117
15.0000	1152
16.0000	1162
17.0000	1204
18.0000	1242
19.0000	1205
20.0000	1128
21.0000	1066
22.0000	1136
23.0000	1124
24.0000	1069
25.0000	1185
26.0000	1097
27.0000	1139
28.0000	1168
29.0000	1182
30.0000	1061
31.0000	1149
32.0000	1143
33.0000	1186
34.0000	1118
35.0000	1188
36.0000	1218
37.0000	1167
38.0000	1117
39.0000	1147
40.0000	1073
41.0000	1183
42.0000	1180
43.0000	1131
44.0000	1139
45.0000	1184
46.0000	1195
47.0000	1158
48.0000	1155
49.0000	1179
50.0000	1197
51.0000	1106
52.0000	1089
53.0000	1188
54.0000	1125
55.0000	1186
56.0000	1184
57.0000	1155
58.0000	1215
59.0000	1177
60.0000	1206
61.0000	1184
62.0000	1192
63.0000	1118
64.0000	1109
65.0000	1142
66.0000	1206
67.0000	1231
68.0000	1142
69.0000	1170
70.0000	1140
71.0000	1181
72.0000	1118
73.0000	1159
74.0000	1137
75.0000	1137
76.0000	1145
77.0000	1175
78.0000	1163
79.0000	1192
80.0000	1119
81.0000	1167
82.0000	1173
83.0000	1127
84.0000	1212
85.0000	1159
86.0000	1249
87.0000	1226
88.0000	1206
89.0000	1175
90.0000	1203
91.0000	1113
92.0000	1130
93.0000	1136
94.0000	1165
95.0000	1181
96.0000	1148
97.0000	1158
98.0000	1152
99.0000	1178
100.0000	1139
101.0000	1119
102.0000	1129
103.0000	1131
104.0000	1131
105.0000	1125
106.0000	1182
107.0000	1123
108.0000	1173
109.0000	1134
110.0000	1175
111.0000	1129
112.0000	1236
113.0000	1134
114.0000	1195
115.0000	1210
116.0000	1165
117.0000	1173
118.0000	1246
119.0000	1150
120.0000	1110
121.0000	1135
122.0000	1115
123.0000	1174
124.0000	1105
125.0000	1183
126.0000	1155
127.0000	1159
128.0000	1097
129.0000	1133
130.0000	1173
131.0000	1114
132.0000	1191
133.0000	1268
134.0000	1114
135.0000	1176
136.0000	1234
137.0000	1173
138.0000	1060
139.0000	1214
140.0000	1174
141.0000	1174
142.0000	1147
143.0000	1128
144.0000	1227
145.0000	1153
146.0000	1185
147.0000	1143
148.0000	1163
149.0000	1271
150.0000	1117
151.0000	1107
152.0000	1158
153.0000	1121
154.0000	1187
155.0000	1214
156.0000	1200
157.0000	1154
158.0000	1127
159.0000	1168
160.0000	1161
161.0000	1154
162.0000	1181
163.0000	1172
164.0000	1075
165.0000	1143
166.0000	1251
167.0000	1246
168.0000	1189
169.0000	1175
170.0000	1119
171.0000	1214
172.0000	1233
173.0000	1199
174.0000	1191
175.0000	1147
176.0000	1106
177.0000	1102
178.0000	1174
179.0000	1151
180.0000	1179
181.0000	1201
182.0000	1238
183.0000	1275
184.0000	1173
185.0000	1137
186.0000	1252
187.0000	1146
188.0000	1237
189.0000	1130
190.0000	1155
191.0000	1142
192.0000	1190
193.0000	1117
194.0000	1216
195.0000	1166
196.0000	1173
197.0000	1171
198.0000	1165
199.0000	1235
200.0000	1262
201.0000	1150
202.0000	1119
203.0000	1207
204.0000	1225
205.0000	1169
206.0000	1140
207.0000	1212
208.0000	1181
209.0000	1265
210.0000	1193
211.0000	1180
212.0000	1190
213.0000	1175
214.0000	1122
215.0000	1235
216.0000	1238
217.0000	1158
218.0000	1133
219.0000	1141
220.0000	1188
221.0000	1091
222.0000	1241
223.0000	1169
224.0000	1137
225.0000	1098
226.0000	1133
227.0000	1222
228.0000	1159
229.0000	1111
230.0000	1181
231.0000	1150
232.0000	1181
233.0000	1138
234.0000	1152
235.0000	1160
236.0000	1128
237.0000	1197
238.0000	1208
239.0000	1216
240.0000	1178
241.0000	1159
242.0000	1210
243.0000	1205
244.0000	1147
245.0000	1228
246.0000	1180
247.0000	1198
248.0000	1186
249.0000	1297
250.0000	1110
251.0000	1233
252.0000	1100
253.0000	1184
254.0000	1146
255.0000	1177
256.0000	1207
257.0000	1203
258.0000	1153
259.0000	1192
260.0000	1154
261.0000	1131
262.0000	1219
263.0000	1136
264.0000	1183
265.0000	1169
266.0000	1161
267.0000	1158
268.0000	1163
269.0000	1242
270.0000	1214
271.0000	1234
272.0000	1193
273.0000	1169
274.0000	1256
275.0000	1110
276.0000	1154
277.0000	1199
278.0000	1179
279.0000	1254
280.0000	1189
281.0000	1225
282.0000	1167
283.0000	1182
284.0000	1162
285.0000	1263
286.0000	1181
287.0000	1236
288.0000	1224
289.0000	1233
290.0000	1259
291.0000	1223
292.0000	1144
293.0000	1279
294.0000	1158
295.0000	1285
296.0000	1155
297.0000	1173
298.0000	1196
299.0000	1183
300.0000	1191
301.0000	1165
302.0000	1249
303.0000	1159
304.0000	1270
305.0000	1254
306.0000	1249
307.0000	1265
308.0000	1207
309.0000	1251
310.0000	1153
311.0000	1252
312.0000	1212
313.0000	1125
314.0000	1269
315.0000	1184
316.0000	1239
317.0000	1194
318.0000	1184
319.0000	1206
320.0000	1198
321.0000	1322
322.0000	1244
323.0000	1264
324.0000	1225
325.0000	1255
326.0000	1237
327.0000	1260
328.0000	1199
329.0000	1339
330.0000	1296
331.0000	1222
332.0000	1206
333.0000	1283
334.0000	1270
335.0000	1313
336.0000	1233
337.0000	1266
338.0000	1187
339.0000	1303
340.0000	1228
341.0000	1235
342.0000	1301
343.0000	1241
344.0000	1311
345.0000	1290
346.0000	1312
347.0000	1225
348.0000	1274
349.0000	1331
350.0000	1326
351.0000	1315
352.0000	1289
353.0000	1292
354.0000	1256
355.0000	1256
356.0000	1426
357.0000	1286
358.0000	1321
359.0000	1268
360.0000	1291
361.0000	1342
362.0000	1230
363.0000	1292
364.0000	1311
365.0000	1381
366.0000	1348
367.0000	1318
368.0000	1367
369.0000	1375
370.0000	1310
371.0000	1334
372.0000	1413
373.0000	1472
374.0000	1364
375.0000	1423
376.0000	1450
377.0000	1494
378.0000	1558
379.0000	1533
380.0000	1602
381.0000	1676
382.0000	1695
383.0000	1706
384.0000	1684
385.0000	1821
386.0000	1767
387.0000	1792
388.0000	1870
389.0000	1864
390.0000	1877
391.0000	1904
392.0000	1887
393.0000	1942
394.0000	1948
395.0000	1958
396.0000	2027
397.0000	2068
398.0000	2086
399.0000	2106
400.0000	2061
401.0000	2103
402.0000	2112
403.0000	2189
404.0000	2133
405.0000	2165
406.0000	2204
407.0000	2180
408.0000	2211
409.0000	2201
410.0000	2280
411.0000	2232
412.0000	2278
413.0000	2230
414.0000	2277
415.0000	2264
416.0000	2297
417.0000	2333
418.0000	2257
419.0000	2251
420.0000	2284
421.0000	2318
422.0000	2285
423.0000	2319
424.0000	2276
425.0000	2347
426.0000	2309
427.0000	2367
428.0000	2331
429.0000	2325
430.0000	2347
431.0000	2409
432.0000	2343
433.0000	2333
434.0000	2276
435.0000	2276
436.0000	2349
437.0000	2319
438.0000	2253
439.0000	2322
440.0000	2297
441.0000	2343
442.0000	2294
443.0000	2321
444.0000	2320
445.0000	2332
446.0000	2282
447.0000	2290
448.0000	2276
449.0000	2292
450.0000	2326
451.0000	2310
452.0000	2226
453.0000	2273
454.0000	2208
455.0000	2213
456.0000	2181
457.0000	2184
458.0000	2197
459.0000	2091
460.0000	2201
461.0000	2186
462.0000	2217
463.0000	2104
464.0000	2079
465.0000	2158
466.0000	2074
467.0000	2122
468.0000	2075
469.0000	2068
470.0000	2149
471.0000	2111
472.0000	2108
473.0000	2100
474.0000	2018
475.0000	1998
476.0000	2044
477.0000	2003
478.0000	2042
479.0000	1991
480.0000	1990
481.0000	1919
482.0000	1957
483.0000	1966
484.0000	1939
485.0000	1949
486.0000	1936
487.0000	1876
488.0000	1944
489.0000	1869
490.0000	1876
491.0000	1922
492.0000	1828
493.0000	1860
494.0000	1827
495.0000	1745
496.0000	1790
497.0000	1869
498.0000	1768
499.0000	1792
500.0000	1787
501.0000	1785
502.0000	1765
503.0000	1853
504.0000	1794
505.0000	1844
506.0000	1747
507.0000	1764
508.0000	1832
509.0000	1787
510.0000	1709
511.0000	1640
