0.0000	1119
1.0000	1092
2.0000	1151
3.0000	1138
4.0000	1113
5.0000	1069
6.0000	1116
7.0000	1063
8.0000	1109
9.0000	1095
10.0000	1082
11.0000	1124
12.0000	1164
13.0000	1178
14.0000	1118
15.0000	1162
16.0000	1166
17.0000	1202
18.0000	1228
19.0000	1187
20.0000	1132
21.0000	1071
22.0000	1143
23.0000	1142
24.0000	1091
25.0000	1178
26.0000	1072
27.0000	1132
28.0000	1155
29.0000	1153
30.0000	1063
31.0000	1146
32.0000	1145
33.0000	1183
34.0000	1132
35.0000	1184
36.0000	1209
37.0000	1178
38.0000	1124
39.0000	1153
40.0000	1102
41.0000	1192
42.0000	1193
43.0000	1141
44.0000	1160
45.0000	1172
46.0000	1184
47.0000	1136
48.0000	1159
49.0000	1192
50.0000	1217
51.0000	1115
52.0000	1107
53.0000	1211
54.0000	1153
55.0000	1229
56.0000	1220
57.0000	1154
58.0000	1217
59.0000	1176
60.0000	1216
61.0000	1219
62.0000	1199
63.0000	1117
64.0000	1129
65.0000	1155
66.0000	1198
67.0000	1234
68.0000	1148
69.0000	1169
70.0000	1160
71.0000	1199
72.0000	1110
73.0000	1160
74.0000	1145
75.0000	1165
76.0000	1143
77.0000	1182
78.0000	1163
79.0000	1189
80.0000	1099
81.0000	1155
82.0000	1187
83.0000	1134
84.0000	1209
85.0000	1165
86.0000	1290
87.0000	1213
88.0000	1193
89.0000	1162
90.0000	1215
91.0000	1140
92.0000	1142
93.0000	1133
94.0000	1187
95.0000	1179
96.0000	1157
97.0000	1165
98.0000	1162
99.0000	1186
100.0000	1150
101.0000	1145
102.0000	1117
103.0000	1112
104.0000	1169
105.0000	1121
106.0000	1181
107.0000	1134
108.0000	1179
109.0000	1147
110.0000	1198
111.0000	1163
112.0000	1248
113.0000	1140
114.0000	1214
115.0000	1219
116.0000	1162
117.0000	1170
118.0000	1258
119.0000	1140
120.0000	1123
121.0000	1143
122.0000	1130
123.0000	1167
124.0000	1125
125.0000	1189
126.0000	1139
127.0000	1174
128.0000	1084
129.0000	1144
130.0000	1182
131.0000	1141
132.0000	1211
133.0000	1268
134.0000	1138
135.0000	1187
136.0000	1233
137.0000	1175
138.0000	1090
139.0000	1229
140.0000	1195
141.0000	1192
142.0000	1166
143.0000	1152
144.0000	1215
145.0000	1155
146.0000	1186
147.0000	1149
148.0000	1167
149.0000	1245
150.0000	1118
151.0000	1127
152.0000	1165
153.0000	1105
154.0000	1183
155.0000	1248
156.0000	1207
157.0000	1144
158.0000	1132
159.0000	1181
160.0000	1185
161.0000	1171
162.0000	1176
163.0000	1167
164.0000	1085
165.0000	1163
166.0000	1262
167.0000	1265
168.0000	1184
169.0000	1205
170.0000	1130
171.0000	1201
172.0000	1201
173.0000	1209
174.0000	1180
175.0000	1174
176.0000	1117
177.0000	1105
178.0000	1171
179.0000	1118
180.0000	1192
181.0000	1212
182.0000	1252
183.0000	1276
184.0000	1204
185.0000	1157
186.0000	1266
187.0000	1141
188.0000	1229
189.0000	1149
190.0000	1125
191.0000	1127
192.0000	1188
193.0000	1128
194.0000	1240
195.0000	1172
196.0000	1187
197.0000	1184
198.0000	1165
199.0000	1206
200.0000	1275
201.0000	1177
202.0000	1119
203.0000	1203
204.0000	1230
205.0000	1198
206.0000	1149
207.0000	1218
208.0000	1178
209.0000	1270
210.0000	1206
211.0000	1195
212.0000	1177
213.0000	1182
214.0000	1140
215.0000	1249
216.0000	1217
217.0000	1171
218.0000	1139
219.0000	1146
220.0000	1184
221.0000	1083
222.0000	1232
223.0000	1185
224.0000	1124
225.0000	1079
226.0000	1161
227.0000	1220
228.0000	1161
229.0000	1134
230.0000	1177
231.0000	1146
232.0000	1159
233.0000	1125
234.0000	1163
235.0000	1174
236.0000	1136
237.0000	1211
238.0000	1225
239.0000	1201
240.0000	1202
241.0000	1208
242.0000	1219
243.0000	1213
244.0000	1159
245.0000	1237
246.0000	1195
247.0000	1180
248.0000	1220
249.0000	1295
250.0000	1136
251.0000	1231
252.0000	1087
253.0000	1216
254.0000	1150
255.0000	1199
256.0000	1209
257.0000	1202
258.0000	1128
259.0000	1207
260.0000	1130
261.0000	1187
262.0000	1235
263.0000	1131
264.0000	1199
265.0000	1173
266.0000	1140
267.0000	1175
268.0000	1157
269.0000	1259
270.0000	1221
271.0000	1230
272.0000	1188
273.0000	1153
274.0000	1244
275.0000	1122
276.0000	1171
277.0000	1210
278.0000	1185
279.0000	1234
280.0000	1167
281.0000	1219
282.0000	1188
283.0000	1192
284.0000	1168
285.0000	1259
286.0000	1194
287.0000	1249
288.0000	1250
289.0000	1229
290.0000	1255
291.0000	1199
292.0000	1158
293.0000	1253
294.0000	1139
295.0000	1264
296.0000	1145
297.0000	1157
298.0000	1196
299.0000	1163
300.0000	1175
301.0000	1193
302.0000	1228
303.0000	1164
304.0000	1229
305.0000	1249
306.0000	1230
307.0000	1242
308.0000	1185
309.0000	1233
310.0000	1130
311.0000	1228
312.0000	1196
313.0000	1106
314.0000	1249
315.0000	1165
316.0000	1237
317.0000	1144
318.0000	1144
319.0000	1173
320.0000	1164
321.0000	1290
322.0000	1213
323.0000	1245
324.0000	1178
325.0000	1217
326.0000	1187
327.0000	1214
328.0000	1172
329.0000	1281
330.0000	1259
331.0000	1185
332.0000	1183
333.0000	1213
334.0000	1209
335.0000	1254
336.0000	1192
337.0000	1216
338.0000	1137
339.0000	1249
340.0000	1190
341.0000	1210
342.0000	1249
343.0000	1198
344.0000	1260
345.0000	1272
346.0000	1235
347.0000	1176
348.0000	1197
349.0000	1286
350.0000	1237
351.0000	1216
352.0000	1224
353.0000	1241
354.0000	1185
355.0000	1200
356.0000	1359
357.0000	1204
358.0000	1277
359.0000	1179
360.0000	1210
361.0000	1260
362.0000	1158
363.0000	1227
364.0000	1218
365.0000	1288
366.0000	1262
367.0000	1231
368.0000	1268
369.0000	1285
370.0000	1196
371.0000	1241
372.0000	1304
373.0000	1329
374.0000	1218
375.0000	1254
376.0000	1269
377.0000	1321
378.0000	1339
379.0000	1299
380.0000	1376
381.0000	1419
382.0000	1402
383.0000	1370
384.0000	1341
385.0000	1451
386.0000	1413
387.0000	1417
388.0000	1466
389.0000	1466
390.0000	1408
391.0000	1500
392.0000	1421
393.0000	1462
394.0000	1485
395.0000	1466
396.0000	1492
397.0000	1553
398.0000	1551
399.0000	1529
400.0000	1534
401.0000	1545
402.0000	1548
403.0000	1570
404.0000	1554
405.0000	1577
406.0000	1578
407.0000	1548
408.0000	1573
409.0000	1565
410.0000	1614
411.0000	1586
412.0000	1654
413.0000	1558
414.0000	1649
415.0000	1607
416.0000	1637
417.0000	1665
418.0000	1595
419.0000	1593
420.0000	1620
421.0000	1630
422.0000	1597
423.0000	1648
424.0000	1585
425.0000	1665
426.0000	1626
427.0000	1684
428.0000	1633
429.0000	1651
430.0000	1679
431.0000	1731
432.0000	1653
433.0000	1665
434.0000	1610
435.0000	1609
436.0000	1674
437.0000	1652
438.0000	1588
439.0000	1691
440.0000	1649
441.0000	1710
442.0000	1656
443.0000	1674
444.0000	1674
445.0000	1659
446.0000	1626
447.0000	1696
448.0000	1639
449.0000	1681
450.0000	1664
451.0000	1651
452.0000	1606
453.0000	1662
454.0000	1596
455.0000	1626
456.0000	1590
457.0000	1605
458.0000	1587
459.0000	1527
460.0000	1625
461.0000	1604
462.0000	1645
463.0000	1539
464.0000	1519
465.0000	1596
466.0000	1532
467.0000	1552
468.0000	1520
469.0000	1511
470.0000	1627
471.0000	1563
472.0000	1589
473.0000	1612
474.0000	1540
475.0000	1497
476.0000	1563
477.0000	1519
478.0000	1577
479.0000	1506
480.0000	1522
481.0000	1466
482.0000	1500
483.0000	1517
484.0000	1490
485.0000	1519
486.0000	1474
487.0000	1471
488.0000	1526
489.0000	1475
490.0000	1518
491.0000	1530
492.0000	1453
493.0000	1457
494.0000	1453
495.0000	1379
496.0000	1458
497.0000	1473
498.0000	1384
499.0000	1430
500.0000	1418
501.0000	1409
502.0000	1382
503.0000	1475
504.0000	1450
505.0000	1468
506.0000	1397
507.0000	1389
508.0000	1477
509.0000	1461
510.0000	1379
511.0000	1336
