1054.0,975
1054.9970645792564,1265
1055.9941291585128,2093
1056.991193737769,5208
1057.9882583170254,10899
1058.9853228962818,4668
1059.9823874755382,1288
1060.9794520547946,1076
1061.9765166340508,1115
1062.9735812133072,988
1063.9706457925636,980
1064.96771037182,966
1065.9647749510764,963
1066.9618395303328,902
1067.958904109589,991
1068.9559686888454,935
1069.9530332681018,893
1070.9500978473582,938
1071.9471624266146,956
1072.9442270058707,952
1073.9412915851271,1012
1074.9383561643835,1015
1075.93542074364,1114
1076.9324853228964,1777
1077.9295499021525,3720
1078.926614481409,3805
1079.9236790606653,1381
1080.9207436399217,1028
1081.9178082191781,1094
1082.9148727984345,1094
1083.9119373776907,935
1084.9090019569471,968
1085.9060665362035,961
1086.90313111546,1026
1087.9001956947163,988
1088.8972602739725,1040
1089.894324853229,922
1090.8913894324853,975
1091.8884540117417,1030
1092.8855185909981,1027
1093.8825831702543,988
1094.8796477495107,1029
1095.876712328767,958
1096.8737769080235,962
1097.87084148728,1050
1098.8679060665363,1175
1099.8649706457925,1280
1100.8620352250489,2443
1101.8590998043053,11500
1102.8561643835617,46188
1103.853228962818,36696
1104.8502935420743,2447
1105.8473581213307,3297
1106.844422700587,2817
1107.8414872798435,1572
1108.8385518590999,1076
1109.835616438356,1375
1110.8326810176125,1162
1111.8297455968689,1010
1112.8268101761253,953
1113.8238747553817,1036
1114.820939334638,1067
1115.8180039138942,1049
1116.8150684931506,1039
1117.812133072407,1148
1118.8091976516635,1390
1119.8062622309199,1242
1120.803326810176,1092
1121.8003913894324,1144
1122.7974559686888,1116
1123.7945205479452,1148
1124.7915851272016,1115
1125.7886497064578,1090
1126.7857142857142,1218
1127.7827788649706,2526
1128.779843444227,5755
1129.7769080234834,2412
1130.7739726027398,1096
1131.771037181996,1094
1132.7681017612524,1134
1133.7651663405088,1180
1134.7622309197652,1140
1135.7592954990216,1193
1136.7563600782778,1310
1137.7534246575342,4663
1138.7504892367906,30808
1139.747553816047,65535
1140.7446183953034,51275
1141.7416829745596,2458
1142.738747553816,1441
1143.7358121330724,1223
1144.7328767123288,1149
1145.7299412915852,1074
1146.7270058708414,1058
1147.7240704500978,1130
1148.7211350293542,1097
1149.7181996086106,1189
1150.715264187867,1480
1151.7123287671234,1106
1152.7093933463796,1116
1153.706457925636,1084
1154.7035225048924,1399
1155.7005870841488,1628
1156.6976516634052,1100
1157.6947162426613,1170
1158.6917808219177,1447
1159.6888454011741,3290
1160.6859099804306,2807
1161.682974559687,1119
1162.6800391389434,1042
1163.6771037181995,1787
1164.674168297456,8930
1165.6712328767123,10896
1166.6682974559687,1353
1167.6653620352251,1435
1168.6624266144813,6463
1169.6594911937377,13953
1170.6565557729941,2141
1171.6536203522505,999
1172.650684931507,973
1173.647749510763,984
1174.6448140900195,952
1175.641878669276,946
1176.6389432485323,1065
1177.6360078277887,1937
1178.633072407045,2404
1179.6301369863013,1257
1180.6272015655577,1067
1181.624266144814,971
1182.6213307240705,1223
1183.618395303327,1551
1184.615459882583,1119
1185.6125244618395,948
1186.609589041096,989
1187.6066536203523,1139
1188.6037181996087,1265
1189.6007827788649,1020
1190.5978473581213,932
1191.5949119373777,1024
1192.591976516634,1024
1193.5890410958905,930
1194.5861056751469,886
1195.583170254403,1015
1196.5802348336595,954
1197.5772994129159,960
1198.5743639921723,1170
1199.5714285714284,1699
1200.5684931506848,1949
1201.5655577299412,1077
1202.5626223091976,933
1203.559686888454,981
1204.5567514677105,957
1205.5538160469666,1179
1206.550880626223,1412
1207.5479452054794,1013
1208.5450097847358,1434
1209.5420743639922,1530
1210.5391389432484,933
1211.5362035225048,934
1212.5332681017612,1134
1213.5303326810176,2135
1214.527397260274,1528
1215.5244618395304,1017
1216.5215264187866,982
1217.518590998043,1487
1218.5156555772994,7738
1219.5127201565558,3662
1220.5097847358122,1074
1221.5068493150684,1131
1222.5039138943248,3709
1223.5009784735812,2889
1224.4980430528376,3127
1225.495107632094,10461
1226.4921722113504,2684
1227.4892367906066,1229
1228.486301369863,982
1229.4833659491194,995
1230.4804305283758,966
1231.477495107632,982
1232.4745596868884,885
1233.4716242661448,968
1234.4686888454012,1288
1235.4657534246576,1420
1236.462818003914,892
1237.4598825831702,967
1238.4569471624266,923
1239.454011741683,959
1240.4510763209394,922
1241.4481409001958,972
1242.445205479452,933
1243.4422700587083,1027
1244.4393346379647,916
1245.4363992172212,1534
1246.4334637964776,2445
1247.430528375734,1364
1248.4275929549901,1010
1249.4246575342465,958
1250.421722113503,1098
1251.4187866927593,3903
1252.4158512720157,8505
1253.412915851272,1318
1254.4099804305283,1357
1255.4070450097847,12455
1256.4041095890411,8948
1257.4011741682975,5681
1258.398238747554,1909
1259.39530332681,1411
1260.3923679060665,9008
1261.389432485323,4253
1262.3864970645793,1182
1263.3835616438355,991
1264.380626223092,1100
1265.3776908023483,968
1266.3747553816047,991
1267.371819960861,1067
1268.3688845401175,914
1269.3659491193737,1031
1270.36301369863,918
1271.3600782778865,1049
1272.357142857143,932
1273.3542074363993,1008
1274.3512720156555,1192
1275.3483365949119,1048
1276.3454011741683,1056
1277.3424657534247,1052
1278.339530332681,942
1279.3365949119375,1006
1280.3336594911937,998
1281.33072407045,1616
1282.3277886497065,7289
1283.3248532289629,1539
1284.3219178082193,1025
1285.3189823874754,2141
1286.3160469667318,1742
1287.3131115459882,1442
1288.3101761252447,950
1289.307240704501,916
1290.3043052837575,1041
1291.3013698630136,1138
1292.29843444227,5597
1293.2954990215264,1953
1294.2925636007828,1014
1295.289628180039,1026
1296.2866927592954,932
1297.2837573385518,941
1298.2808219178082,927
1299.2778864970646,925
1300.274951076321,950
1301.2720156555772,911
1302.2690802348336,1015
1303.26614481409,945
1304.2632093933464,972
1305.2602739726028,2488
1306.257338551859,1869
1307.2544031311154,7824
1308.2514677103718,21629
1309.2485322896282,1406
1310.2455968688846,1028
1311.242661448141,1062
1312.2397260273972,1363
1313.2367906066536,5709
1314.23385518591,1309
1315.2309197651664,1280
1316.2279843444226,1140
1317.225048923679,1093
1318.2221135029354,1115
1319.2191780821918,8290
1320.2162426614482,16591
1321.2133072407046,1086
1322.210371819961,1021
1323.2074363992172,971
1324.2045009784736,1000
1325.20156555773,1023
1326.1986301369864,995
1327.1956947162425,1000
1328.192759295499,902
1329.1898238747553,975
1330.1868884540118,963
1331.1839530332682,987
1332.1810176125246,1068
1333.1780821917807,4133
1334.1751467710371,10534
1335.1722113502935,6854
1336.16927592955,3595
1337.1663405088061,1159
1338.1634050880625,1085
1339.160469667319,3852
1340.1575342465753,9916
1341.1545988258317,1218
1342.1516634050881,1205
1343.1487279843445,2482
1344.1457925636007,8759
1345.142857142857,1382
1346.1399217221135,1163
1347.13698630137,1110
1348.134050880626,1348
1349.1311154598825,14854
1350.128180039139,7047
1351.1252446183953,1186
1352.1223091976517,1117
1353.119373776908,2080
1354.1164383561645,1578
1355.1135029354207,2724
1356.110567514677,1834
1357.1076320939335,1140
1358.10469667319,1030
1359.101761252446,1554
1360.0988258317025,1932
1361.0958904109589,1269
1362.0929549902153,1889
1363.0900195694717,27975
1364.087084148728,8257
1365.0841487279843,1405
1366.0812133072407,1271
1367.078277886497,1577
1368.0753424657535,1509
1369.0724070450096,8685
1370.069471624266,65535
1371.0665362035224,6282
1372.0636007827788,1901
1373.0606653620353,2393
1374.0577299412917,1464
1375.054794520548,8592
1376.0518590998042,3354
1377.0489236790606,1315
1378.045988258317,1532
1379.0430528375734,2454
1380.0401174168296,65535
1381.037181996086,44886
1382.0342465753424,2689
1383.0313111545988,1942
1384.0283757338552,5354
1385.0254403131116,37186
1386.022504892368,3797
1387.0195694716242,1378
1388.0166340508806,1227
1389.013698630137,1147
1390.0107632093934,1133
1391.0078277886496,1130
1392.004892367906,1124
1393.0019569471624,1133
1393.9990215264188,1112
1394.9960861056752,1369
1395.9931506849316,1787
1396.9902152641878,1154
1397.9872798434442,1076
1398.9843444227006,965
1399.981409001957,900
1400.9784735812132,1009
1401.9755381604696,1008
1402.972602739726,1006
1403.9696673189824,1668
1404.9667318982388,1436
1405.9637964774952,3277
1406.9608610567516,3075
1407.9579256360078,17802
1408.9549902152642,17265
1409.9520547945206,1527
1410.949119373777,1078
1411.9461839530331,1057
1412.9432485322895,963
1413.940313111546,926
1414.9373776908024,1050
1415.9344422700588,973
1416.9315068493152,958
1417.9285714285716,969
1418.9256360078277,971
1419.9227005870841,1079
1420.9197651663405,975
1421.916829745597,1464
1422.9138943248531,6010
1423.9109589041095,1603
1424.908023483366,1055
1425.9050880626223,965
1426.9021526418787,1854
1427.8992172211351,1160
1428.8962818003913,974
1429.8933463796477,941
1430.890410958904,1050
1431.8874755381605,953
1432.8845401174167,910
1433.881604696673,936
1434.8786692759295,897
1435.875733855186,851
1436.8727984344423,933
1437.8698630136987,1012
1438.866927592955,1520
1439.8639921722113,1140
1440.8610567514677,968
1441.858121330724,895
1442.8551859099805,1017
1443.8522504892367,932
1444.849315068493,903
1445.8463796477495,1018
1446.8434442270059,912
1447.8405088062623,921
1448.8375733855187,960
1449.8346379647749,944
1450.8317025440313,893
1451.8287671232877,980
1452.825831702544,866
1453.8228962818002,927
1454.8199608610566,906
1455.817025440313,937
1456.8140900195694,899
1457.8111545988259,979
1458.8082191780823,933
1459.8052837573387,928
1460.8023483365948,913
1461.7994129158512,890
1462.7964774951076,945
1463.793542074364,931
1464.7906066536202,982
1465.7876712328766,962
1466.784735812133,946
1467.7818003913894,1096
1468.7788649706458,1634
1469.7759295499022,1014
1470.7729941291586,896
1471.7700587084148,913
1472.7671232876712,912
1473.7641878669276,1373
1474.761252446184,1076
1475.7583170254402,1007
1476.7553816046966,1052
1477.752446183953,1363
1478.7495107632094,1218
1479.7465753424658,1278
1480.7436399217222,923
1481.7407045009784,926
1482.7377690802348,949
1483.7348336594912,927
1484.7318982387476,950
1485.7289628180038,925
1486.7260273972602,946
1487.7230919765166,992
1488.720156555773,1096
1489.7172211350294,1009
1490.7142857142858,2194
1491.7113502935422,1890
1492.7084148727984,1062
1493.7054794520548,931
1494.7025440313112,958
1495.6996086105676,952
1496.6966731898237,1023
1497.6937377690801,996
1498.6908023483365,891
1499.687866927593,871
1500.6849315068494,878
1501.6819960861058,955
1502.6790606653622,967
1503.6761252446183,979
1504.6731898238747,956
1505.6702544031311,972
1506.6673189823875,938
1507.6643835616437,956
1508.6614481409001,966
1509.6585127201565,920
1510.655577299413,977
1511.6526418786693,875
1512.6497064579257,905
1513.646771037182,1055
1514.6438356164383,3090
1515.6409001956947,6153
1516.6379647749511,2211
1517.6350293542073,2856
1518.6320939334637,2419
1519.62915851272,4049
1520.6262230919765,1525
1521.623287671233,1076
1522.6203522504893,1018
1523.6174168297457,938
1524.6144814090019,954
1525.6115459882583,945
1526.6086105675147,1048
1527.605675146771,1084
1528.6027397260273,1082
1529.5998043052837,1008
1530.59686888454,1080
1531.5939334637965,1277
1532.5909980430529,1517
1533.5880626223093,1050
1534.5851272015657,1121
1535.5821917808219,1115
1536.5792563600783,1083
1537.5763209393347,1055
1538.573385518591,1172
1539.5704500978472,1143
1540.5675146771036,1538
1541.56457925636,6847
1542.5616438356165,7720
1543.5587084148729,15601
1544.5557729941293,65535
1545.5528375733854,51660
1546.5499021526418,8894
1547.5469667318982,3045
1548.5440313111546,2352
1549.5410958904108,1811
1550.5381604696672,1674
1551.5352250489236,1319
1552.53228962818,1160
1553.5293542074364,1070
1554.5264187866928,1073
1555.5234833659492,1148
1556.5205479452054,1053
1557.5176125244618,1039
1558.5146771037182,1099
1559.5117416829746,3144
1560.5088062622308,4201
1561.5058708414872,1662
1562.5029354207436,1025
1563.5,1010
