# abs_path_raw: //10.9.105.19/public/kanai/PL/240709/edit/60s/790_reversed.txt
# abs_path_ref: //10.9.105.19/public/kanai/PL/240709/edit/1s/1sarhg_reversed.txt
# calibration: ['ArHg', 1, 'Lorentzian', [1013.975, 1128.71]]
# device: Unknown
# description: 
# fitting_function: 
# fitting_range: 
# fitting_values: 

941.7710775862068,-124.0
942.760172413793,-127.0
943.7492672413794,-142.0
944.7383620689656,-171.0
945.7274568965516,-98.0
946.7165517241378,217.0
947.705646551724,517.0
948.6947413793101,558.0
949.6838362068963,1110.0
950.6729310344826,1840.0
951.6620258620688,2207.0
952.6511206896552,2430.0
953.6402155172414,2701.0
954.6293103448277,3086.0
955.6184051724139,3338.0
956.6074999999998,3448.0
957.5965948275862,3377.0
958.5856896551724,3408.0
959.5747844827586,3432.0
960.5638793103446,3441.0
961.552974137931,3366.0
962.5420689655172,3364.0
963.5311637931034,3228.0
964.5202586206896,3076.0
965.5093534482758,2981.0
966.4984482758621,2882.0
967.487543103448,2780.0
968.4766379310344,2718.0
969.4657327586206,2635.0
970.4548275862069,2587.0
971.4439224137931,2564.0
972.4330172413793,2563.0
973.4221120689656,2618.0
974.4112068965518,2730.0
975.4003017241379,2855.0
976.3893965517241,3057.0
977.3784913793102,3197.0
978.3675862068964,3366.0
979.3566810344827,3563.0
980.3457758620689,3746.0
981.3348706896551,3942.0
982.3239655172414,4113.0
983.3130603448276,4250.0
984.3021551724139,4313.0
985.2912499999999,4320.0
986.2803448275862,4293.0
987.2694396551724,4341.0
988.2585344827584,4285.0
989.2476293103447,4241.0
990.2367241379309,4138.0
991.2258189655172,4028.0
992.2149137931034,3918.0
993.2040086206897,3758.0
994.1931034482759,3554.0
995.1821982758622,3352.0
996.1712931034482,3220.0
997.1603879310344,2996.0
998.1494827586207,2829.0
999.1385775862067,2715.0
1000.127672413793,2554.0
1001.1167672413792,2463.0
1002.1058620689655,2322.0
1003.0949568965517,2224.0
1004.0840517241378,2141.0
1005.0731465517241,2075.0
1006.0622413793104,1970.0
1007.0513362068964,1974.0
1008.0404310344826,1917.0
1009.0295258620689,1906.0
1010.0186206896551,1876.0
1011.0077155172414,1898.0
1011.9968103448276,1898.0
1012.9859051724136,1990.0
1013.9749999999999,2004.0
1014.9640948275861,2114.0
1015.9531896551724,2272.0
1016.9422844827586,2396.0
1017.9313793103449,2542.0
1018.9204741379309,2684.0
1019.9095689655171,2880.0
1020.8986637931034,3023.0
1021.8877586206897,3222.0
1022.8768534482758,3344.0
1023.8659482758619,3486.0
1024.8550431034482,3560.0
1025.8441379310345,3585.0
1026.8332327586206,3655.0
1027.822327586207,3552.0
1028.811422413793,3522.0
1029.800517241379,3433.0
1030.7896120689654,3335.0
1031.7787068965517,3283.0
1032.767801724138,3207.0
1033.756896551724,3149.0
1034.7459913793102,3116.0
1035.7350862068965,3120.0
1036.7241810344826,3143.0
1037.713275862069,3130.0
1038.7023706896553,3120.0
1039.6914655172413,3133.0
1040.6805603448274,3114.0
1041.6696551724137,3081.0
1042.65875,3075.0
1043.6478448275861,3063.0
1044.636939655172,2950.0
1045.6260344827583,2900.0
1046.6151293103446,2780.0
1047.604224137931,2620.0
1048.5933189655173,2499.0
1049.5824137931036,2413.0
1050.5715086206897,2344.0
1051.5606034482757,2255.0
1052.549698275862,2209.0
1053.5387931034484,2249.0
1054.5278879310345,2250.0
1055.5169827586203,2369.0
1056.5060775862066,2444.0
1057.495172413793,2558.0
1058.484267241379,2630.0
1059.4733620689656,2740.0
1060.4624568965517,2872.0
1061.4515517241377,2970.0
1062.440646551724,3031.0
1063.4297413793104,3149.0
1064.4188362068967,3145.0
1065.4079310344825,3147.0
1066.3970258620689,3084.0
1067.3861206896552,3008.0
1068.3752155172413,2872.0
1069.3643103448276,2700.0
1070.3534051724139,2546.0
1071.3425,2342.0
1072.3315948275863,2186.0
1073.3206896551724,1976.0
1074.3097844827587,1875.0
1075.2988793103448,1757.0
1076.2879741379309,1599.0
1077.2770689655172,1491.0
1078.2661637931035,1434.0
1079.2552586206896,1379.0
1080.244353448276,1332.0
1081.2334482758622,1301.0
1082.2225431034483,1277.0
1083.2116379310346,1259.0
1084.200732758621,1267.0
1085.1898275862072,1254.0
1086.1789224137929,1268.0
1087.1680172413792,1323.0
1088.1571120689655,1380.0
1089.1462068965518,1411.0
1090.135301724138,1476.0
1091.1243965517242,1578.0
1092.1134913793103,1672.0
1093.1025862068964,1756.0
1094.0916810344827,1893.0
1095.080775862069,2080.0
1096.0698706896553,2293.0
1097.0589655172412,2461.0
1098.0480603448275,2726.0
1099.0371551724138,2993.0
1100.02625,3224.0
1101.0153448275862,3572.0
1102.0044396551725,3882.0
1102.9935344827586,4257.0
1103.9826293103447,4609.0
1104.971724137931,4991.0
1105.9608189655173,5369.0
1106.9499137931034,5693.0
1107.9390086206895,5969.0
1108.9281034482758,6166.0
1109.9171982758621,6332.0
1110.9062931034482,6417.0
1111.8953879310345,6467.0
1112.8844827586208,6410.0
1113.873577586207,6282.0
1114.862672413793,6167.0
1115.8517672413793,6085.0
1116.8408620689656,5882.0
1117.8299568965515,5742.0
1118.8190517241378,5651.0
1119.8081465517241,5559.0
1120.7972413793104,5382.0
1121.7863362068965,5283.0
1122.7754310344828,5232.0
1123.764525862069,5200.0
1124.753620689655,5146.0
1125.7427155172413,5025.0
1126.7318103448276,4890.0
1127.720905172414,4721.0
1128.7099999999998,4520.0
1129.6990948275861,4407.0
1130.6881896551724,4168.0
1131.6772844827585,3954.0
1132.6663793103448,3667.0
1133.6554741379312,3374.0
1134.644568965517,3247.0
1135.633663793103,3142.0
1136.6227586206896,2928.0
1137.6118534482757,2798.0
1138.600948275862,2634.0
1139.5900431034481,2524.0
1140.5791379310344,2394.0
1141.5682327586208,2358.0
1142.5573275862068,2219.0
1143.5464224137932,2142.0
1144.5355172413795,2136.0
1145.5246120689656,2097.0
1146.5137068965516,2021.0
1147.502801724138,2034.0
1148.491896551724,1984.0
1149.4809913793101,1966.0
1150.4700862068964,1963.0
1151.4591810344828,1940.0
1152.448275862069,1983.0
1153.4373706896552,1980.0
1154.4264655172415,2016.0
1155.4155603448276,2100.0
1156.4046551724136,2160.0
1157.39375,2164.0
1158.3828448275863,2237.0
1159.3719396551726,2342.0
1160.3610344827587,2460.0
1161.350129310345,2600.0
1162.3392241379313,2753.0
1163.3283189655174,2900.0
1164.3174137931035,3086.0
1165.30650862069,3271.0
1166.2956034482759,3486.0
1167.284698275862,3719.0
1168.2737931034483,3877.0
1169.2628879310346,4121.0
1170.251982758621,4364.0
1171.2410775862068,4606.0
